segment_id,file_id,channel_id,platform,youtube_id,source_url,tiktok_handle,local_filename,start_time,end_time,duration,region,provenance_region,speaker_id,split,channel_split,snr_db,speech_ratio,quality
10430,e1e1bee682c0,خالتي_مشهية,youtube,Jsh9Sg7RawY,,,,558.205,563.824,5.619,Cyrenaica,Cyrenaica,spk_00067,train,test,24.17,0.9712,clean
10431,e1e1bee682c0,خالتي_مشهية,youtube,Jsh9Sg7RawY,,,,642.311,646.011,3.7,Cyrenaica,Cyrenaica,spk_00067,train,test,26.68,0.9216,clean
10432,e1e1bee682c0,خالتي_مشهية,youtube,Jsh9Sg7RawY,,,,646.011,652.911,6.9,Cyrenaica,Cyrenaica,spk_00067,train,test,23.31,0.9078,clean
10433,e1e1bee682c0,خالتي_مشهية,youtube,Jsh9Sg7RawY,,,,652.911,657.311,4.4,Cyrenaica,Cyrenaica,spk_00067,train,test,25.44,0.9341,clean
10434,e1e1bee682c0,خالتي_مشهية,youtube,Jsh9Sg7RawY,,,,657.311,664.956,7.645,Cyrenaica,Cyrenaica,spk_00067,train,test,23.64,0.9448,clean
10435,e1e1bee682c0,خالتي_مشهية,youtube,Jsh9Sg7RawY,,,,670.053,676.347,6.294,Cyrenaica,Cyrenaica,spk_00069,train,test,33.11,0.8147,clean
10436,e1e1bee682c0,خالتي_مشهية,youtube,Jsh9Sg7RawY,,,,685.915,689.222,3.307,Cyrenaica,Cyrenaica,spk_00067,train,test,25.51,0.9897,clean
10437,e1e1bee682c0,خالتي_مشهية,youtube,Jsh9Sg7RawY,,,,694.538,702.438,7.9,Cyrenaica,Cyrenaica,spk_00067,train,test,28.81,0.897,clean
10438,e1e1bee682c0,خالتي_مشهية,youtube,Jsh9Sg7RawY,,,,709.726,713.506,3.78,Cyrenaica,Cyrenaica,spk_00069,train,test,29.76,0.9741,clean
10439,e1e1bee682c0,خالتي_مشهية,youtube,Jsh9Sg7RawY,,,,717.185,720.29,3.105,Cyrenaica,Cyrenaica,spk_00069,train,test,31.84,0.9787,clean
10440,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,8.806,11.978,3.172,Cyrenaica,Cyrenaica,spk_00069,train,test,14.28,0.8985,noisy
10441,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,243.773,247.452,3.679,Cyrenaica,Cyrenaica,spk_00069,train,test,27.75,0.9821,clean
10442,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,249.494,254.911,5.417,Cyrenaica,Cyrenaica,spk_00069,train,test,39.42,0.8446,clean
10443,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,267.162,271.718,4.556,Cyrenaica,Cyrenaica,spk_00069,train,test,21.01,0.9855,clean
10444,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,282.35,286.55,4.2,Cyrenaica,Cyrenaica,spk_00067,train,test,16.78,0.9462,clean
10445,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,286.55,294.078,7.528,Cyrenaica,Cyrenaica,spk_00067,train,test,25.47,0.9307,clean
10446,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,307.679,311.915,4.236,Cyrenaica,Cyrenaica,spk_00067,train,test,23.79,0.9684,clean
10447,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,312.843,321.196,8.353,Cyrenaica,Cyrenaica,spk_00067,train,test,31.6,0.8796,clean
10448,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,323.44,328.233,4.793,Cyrenaica,Cyrenaica,spk_00067,train,test,18.0,0.9796,clean
10449,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,356.296,363.113,6.817,Cyrenaica,Cyrenaica,spk_00069,train,test,28.47,0.89,clean
10450,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,367.535,371.568,4.033,Cyrenaica,Cyrenaica,spk_00069,train,test,27.59,0.9112,clean
10451,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,374.217,382.114,7.897,Cyrenaica,Cyrenaica,spk_00069,train,test,30.72,0.8807,clean
10452,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,384.933,390.316,5.383,Cyrenaica,Cyrenaica,spk_00069,train,test,29.71,0.7893,clean
10459,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,500.965,505.032,4.067,Cyrenaica,Cyrenaica,spk_00069,train,test,27.91,0.9277,clean
10460,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,507.766,511.208,3.442,Cyrenaica,Cyrenaica,spk_00069,train,test,28.21,0.9146,clean
10461,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,536.403,544.903,8.5,Cyrenaica,Cyrenaica,spk_00069,train,test,34.22,0.8318,clean
10463,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,557.733,564.027,6.294,Cyrenaica,Cyrenaica,spk_00069,train,test,32.64,0.9113,clean
10472,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,657.16,660.536,3.376,Cyrenaica,Cyrenaica,spk_00069,train,test,27.37,0.9129,clean
10473,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,661.683,664.956,3.273,Cyrenaica,Cyrenaica,spk_00069,train,test,29.46,0.8906,clean
10477,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,697.154,701.854,4.7,Cyrenaica,Cyrenaica,spk_00069,train,test,28.69,0.7928,clean
10478,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,701.854,707.654,5.8,Cyrenaica,Cyrenaica,spk_00069,train,test,26.26,0.9714,clean
10479,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,707.654,712.898,5.244,Cyrenaica,Cyrenaica,spk_00069,train,test,19.64,0.95,clean
10482,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,747.728,755.187,7.459,Cyrenaica,Cyrenaica,spk_00069,train,test,17.55,0.9954,clean
10485,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,790.507,793.662,3.155,Cyrenaica,Cyrenaica,spk_00069,train,test,22.97,0.8764,clean
10486,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,806.302,811.414,5.112,Cyrenaica,Cyrenaica,spk_00069,train,test,21.92,0.9933,clean
10487,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,813.592,818.688,5.096,Cyrenaica,Cyrenaica,spk_00069,train,test,20.25,0.9674,clean
10488,e4b6f8261ff6,خالتي_مشهية,youtube,qgoLZh3P7lM,,,,821.742,826.4,4.658,Cyrenaica,Cyrenaica,spk_00069,train,test,20.17,0.9579,clean
10489,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,8.806,16.096,7.29,Cyrenaica,Cyrenaica,spk_00069,train,test,14.74,0.924,noisy
10495,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,327.102,336.102,9.0,Cyrenaica,Cyrenaica,spk_00069,train,test,26.48,0.9522,clean
10496,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,336.102,340.202,4.1,Cyrenaica,Cyrenaica,spk_00069,train,test,30.69,0.8805,clean
10497,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,340.202,345.402,5.2,Cyrenaica,Cyrenaica,spk_00069,train,test,31.85,0.9004,clean
10498,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,345.402,352.195,6.793,Cyrenaica,Cyrenaica,spk_00069,train,test,29.08,0.9184,clean
10500,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,401.993,406.313,4.32,Cyrenaica,Cyrenaica,spk_00069,train,test,32.24,0.8792,clean
10507,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,505.268,508.862,3.594,Cyrenaica,Cyrenaica,spk_00069,train,test,33.04,0.9449,clean
10508,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,509.555,514.415,4.86,Cyrenaica,Cyrenaica,spk_00069,train,test,31.77,0.9189,clean
10510,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,518.026,525.535,7.509,Cyrenaica,Cyrenaica,spk_00069,train,test,31.87,1.0,clean
10511,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,526.075,530.479,4.404,Cyrenaica,Cyrenaica,spk_00069,train,test,32.16,0.8011,clean
10512,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,532.336,535.559,3.223,Cyrenaica,Cyrenaica,spk_00069,train,test,16.37,0.9286,clean
10515,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,567.268,574.868,7.6,Cyrenaica,Cyrenaica,spk_00069,train,test,31.17,0.9353,clean
10516,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,618.888,626.026,7.138,Cyrenaica,Cyrenaica,spk_00069,train,test,25.1,0.9266,clean
10517,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,653.313,660.991,7.678,Cyrenaica,Cyrenaica,spk_00069,train,test,22.59,0.97,clean
10518,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,671.116,680.616,9.5,Cyrenaica,Cyrenaica,spk_00067,train,test,30.66,0.9318,clean
10520,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,687.805,694.117,6.312,Cyrenaica,Cyrenaica,spk_00067,train,test,18.86,0.9845,clean
10521,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,703.398,710.098,6.7,Cyrenaica,Cyrenaica,spk_00067,train,test,25.27,0.8749,clean
10522,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,716.498,722.095,5.597,Cyrenaica,Cyrenaica,spk_00067,train,test,28.12,0.9246,clean
10524,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,843.022,848.922,5.9,Cyrenaica,Cyrenaica,spk_00067,train,test,20.6,0.8092,clean
10525,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,848.922,853.822,4.9,Cyrenaica,Cyrenaica,spk_00067,train,test,20.99,0.9596,clean
10526,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,884.214,893.714,9.5,Cyrenaica,Cyrenaica,spk_00067,train,test,18.99,0.9724,clean
10527,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,919.145,928.106,8.961,Cyrenaica,Cyrenaica,spk_00069,train,test,20.06,0.9926,clean
10528,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,941.437,950.037,8.6,Cyrenaica,Cyrenaica,spk_00069,train,test,24.5,0.9733,clean
10529,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,950.037,957.937,7.9,Cyrenaica,Cyrenaica,spk_00069,train,test,23.88,0.9509,clean
10530,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,957.937,961.687,3.75,Cyrenaica,Cyrenaica,spk_00069,train,test,20.67,0.9739,clean
10531,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,967.525,971.103,3.578,Cyrenaica,Cyrenaica,spk_00069,train,test,28.09,0.9994,clean
10532,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,972.183,977.701,5.518,Cyrenaica,Cyrenaica,spk_00067,train,test,26.23,0.8474,clean
10534,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,993.665,997.365,3.7,Cyrenaica,Cyrenaica,spk_00067,train,test,25.88,0.9822,clean
10535,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,997.365,1007.063,9.698,Cyrenaica,Cyrenaica,spk_00067,train,test,27.7,0.8996,clean
10536,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,1007.064,1011.468,4.404,Cyrenaica,Cyrenaica,spk_00069,train,test,23.02,0.9114,clean
10537,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,1012.193,1018.493,6.3,Cyrenaica,Cyrenaica,spk_00069,train,test,23.76,0.9787,clean
10538,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,1018.493,1024.023,5.53,Cyrenaica,Cyrenaica,spk_00069,train,test,30.94,0.8354,clean
10540,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,1031.836,1039.177,7.341,Cyrenaica,Cyrenaica,spk_00067,train,test,24.03,0.894,clean
10541,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,1042.906,1048.036,5.13,Cyrenaica,Cyrenaica,spk_00067,train,test,15.38,0.754,clean
10542,6aa29442b950,خالتي_مشهية,youtube,r0DmGxfzqGE,,,,1120.818,1124.463,3.645,Cyrenaica,Cyrenaica,spk_00069,train,test,24.19,0.8228,clean
10543,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,8.806,16.096,7.29,Cyrenaica,Cyrenaica,spk_00069,train,test,14.77,0.924,noisy
10544,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,199.628,202.716,3.088,Cyrenaica,Cyrenaica,spk_00069,train,test,20.58,0.9994,clean
10545,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,226.983,233.261,6.278,Cyrenaica,Cyrenaica,spk_00069,train,test,29.3,0.8958,clean
10547,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,245.326,249.562,4.236,Cyrenaica,Cyrenaica,spk_00069,train,test,22.69,0.992,clean
10549,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,264.817,268.023,3.206,Cyrenaica,Cyrenaica,spk_00069,train,test,15.0,0.9595,clean
10551,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,277.979,283.079,5.1,Cyrenaica,Cyrenaica,spk_00069,train,test,26.84,0.9675,clean
10552,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,283.079,288.88,5.801,Cyrenaica,Cyrenaica,spk_00069,train,test,27.13,0.9059,clean
10553,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,293.015,296.373,3.358,Cyrenaica,Cyrenaica,spk_00069,train,test,30.37,0.9124,clean
10554,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,319.323,322.361,3.038,Cyrenaica,Cyrenaica,spk_00069,train,test,20.75,0.8097,clean
10556,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,337.193,341.226,4.033,Cyrenaica,Cyrenaica,spk_00069,train,test,24.04,0.9836,clean
10557,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,341.817,348.28,6.463,Cyrenaica,Cyrenaica,spk_00069,train,test,17.1,0.8751,clean
10559,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,365.966,369.728,3.762,Cyrenaica,Cyrenaica,spk_00069,train,test,17.06,0.9995,clean
10561,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,436.132,441.008,4.876,Cyrenaica,Cyrenaica,spk_00069,train,test,15.04,0.8601,clean
10562,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,458.963,464.954,5.991,Cyrenaica,Cyrenaica,spk_00069,train,test,15.88,0.989,clean
10563,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,471.822,476.193,4.371,Cyrenaica,Cyrenaica,spk_00069,train,test,17.23,0.9693,clean
10564,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,500.678,504.965,4.287,Cyrenaica,Cyrenaica,spk_00067,train,test,30.71,0.9314,clean
10565,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,506.332,511.462,5.13,Cyrenaica,Cyrenaica,spk_00067,train,test,33.78,0.8671,clean
10566,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,516.946,523.19,6.244,Cyrenaica,Cyrenaica,spk_00067,train,test,22.86,0.9017,clean
10567,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,531.863,537.888,6.025,Cyrenaica,Cyrenaica,spk_00069,train,test,16.47,0.9944,clean
10568,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,550.915,555.725,4.81,Cyrenaica,Cyrenaica,spk_00069,train,test,20.42,0.9389,clean
10569,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,557.429,562.34,4.911,Cyrenaica,Cyrenaica,spk_00069,train,test,15.95,0.9931,clean
10570,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,602.519,610.973,8.454,Cyrenaica,Cyrenaica,spk_00067,train,test,16.11,0.9695,clean
10571,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,616.256,620.592,4.336,Cyrenaica,Cyrenaica,spk_00069,train,test,14.29,0.9995,noisy
10572,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,641.281,645.027,3.746,Cyrenaica,Cyrenaica,spk_00069,train,test,20.54,0.9471,clean
10574,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,649.702,653.364,3.662,Cyrenaica,Cyrenaica,spk_00067,train,test,17.59,0.9907,clean
10576,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,668.956,673.867,4.911,Cyrenaica,Cyrenaica,spk_00069,train,test,27.56,0.9996,clean
10577,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,683.182,686.557,3.375,Cyrenaica,Cyrenaica,spk_00067,train,test,17.25,0.9564,clean
10578,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,699.331,705.17,5.839,Cyrenaica,Cyrenaica,spk_00067,train,test,24.17,0.9771,clean
10579,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,705.777,712.877,7.1,Cyrenaica,Cyrenaica,spk_00067,train,test,27.23,0.9541,clean
10580,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,718.619,722.922,4.303,Cyrenaica,Cyrenaica,spk_00067,train,test,13.04,0.9921,noisy
10581,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,730.162,735.646,5.484,Cyrenaica,Cyrenaica,spk_00067,train,test,26.47,0.9938,clean
10582,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,741.113,746.277,5.164,Cyrenaica,Cyrenaica,spk_00067,train,test,24.53,0.9934,clean
10583,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,747.02,756.42,9.4,Cyrenaica,Cyrenaica,spk_00067,train,test,16.42,0.9755,clean
10584,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,756.42,765.52,9.1,Cyrenaica,Cyrenaica,spk_00067,train,test,17.36,0.9079,clean
10585,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,765.52,768.704,3.184,Cyrenaica,Cyrenaica,spk_00067,train,test,37.18,0.9177,clean
10586,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,769.683,774.206,4.523,Cyrenaica,Cyrenaica,spk_00067,train,test,26.85,0.9067,clean
10587,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,775.302,778.491,3.189,Cyrenaica,Cyrenaica,spk_00067,train,test,26.92,0.9379,clean
10588,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,793.645,796.868,3.223,Cyrenaica,Cyrenaica,spk_00067,train,test,13.02,0.9994,noisy
10589,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,797.408,802.308,4.9,Cyrenaica,Cyrenaica,spk_00067,train,test,25.27,0.9465,clean
10590,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,802.308,808.091,5.783,Cyrenaica,Cyrenaica,spk_00067,train,test,27.3,0.8606,clean
10591,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,808.732,816.95,8.218,Cyrenaica,Cyrenaica,spk_00067,train,test,22.29,0.9959,clean
10592,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,821.978,830.778,8.8,Cyrenaica,Cyrenaica,spk_00067,train,test,15.66,0.8784,clean
10593,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,836.879,841.379,4.5,Cyrenaica,Cyrenaica,spk_00067,train,test,29.9,0.8636,clean
10594,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,841.379,848.236,6.857,Cyrenaica,Cyrenaica,spk_00067,train,test,30.46,0.9239,clean
10596,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,862.968,867.811,4.843,Cyrenaica,Cyrenaica,spk_00067,train,test,14.95,0.8732,noisy
10597,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,867.811,874.274,6.463,Cyrenaica,Cyrenaica,spk_00069,train,test,18.99,0.9898,clean
10598,ebcf510bee0e,خالتي_مشهية,youtube,rHRVJ2ylZsw,,,,878.678,883.252,4.574,Cyrenaica,Cyrenaica,spk_00067,train,test,19.23,0.9996,clean
10599,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,8.806,16.096,7.29,Cyrenaica,Cyrenaica,spk_00069,train,test,14.74,0.924,noisy
10600,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,199.831,208.032,8.201,Cyrenaica,Cyrenaica,spk_00069,train,test,28.06,0.929,clean
10601,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,208.471,213.128,4.657,Cyrenaica,Cyrenaica,spk_00067,train,test,21.17,0.9858,clean
10602,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,213.128,217.009,3.881,Cyrenaica,Cyrenaica,spk_00069,train,test,20.2,0.9912,clean
10603,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,217.01,222.258,5.248,Cyrenaica,Cyrenaica,spk_00067,train,test,30.17,0.8338,clean
10604,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,222.258,227.758,5.5,Cyrenaica,Cyrenaica,spk_00069,train,test,26.86,0.9411,clean
10605,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,227.758,235.91,8.152,Cyrenaica,Cyrenaica,spk_00069,train,test,27.22,0.857,clean
10606,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,240.888,249.191,8.303,Cyrenaica,Cyrenaica,spk_00067,train,test,22.81,0.8991,clean
10607,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,259.147,262.168,3.021,Cyrenaica,Cyrenaica,spk_00067,train,test,19.31,0.9993,clean
10608,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,266.724,276.089,9.365,Cyrenaica,Cyrenaica,spk_00069,train,test,32.28,0.9161,clean
10609,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,286.113,294.719,8.606,Cyrenaica,Cyrenaica,spk_00069,train,test,29.6,0.905,clean
10610,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,295.394,299.123,3.729,Cyrenaica,Cyrenaica,spk_00069,train,test,24.44,0.9136,clean
10611,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,299.748,304.877,5.129,Cyrenaica,Cyrenaica,spk_00069,train,test,26.31,0.899,clean
10612,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,305.755,309.873,4.118,Cyrenaica,Cyrenaica,spk_00067,train,test,18.57,0.9917,clean
10613,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,330.308,333.582,3.274,Cyrenaica,Cyrenaica,spk_00067,train,test,25.76,0.7636,clean
10614,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,334.139,342.002,7.863,Cyrenaica,Cyrenaica,spk_00067,train,test,31.98,0.8965,clean
10615,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,349.023,353.923,4.9,Cyrenaica,Cyrenaica,spk_00069,train,test,37.24,0.8086,clean
10616,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,353.923,362.708,8.785,Cyrenaica,Cyrenaica,spk_00069,train,test,25.68,0.9633,clean
10617,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,362.708,366.032,3.324,Cyrenaica,Cyrenaica,spk_00067,train,test,28.33,0.9705,clean
10618,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,366.033,374.69,8.657,Cyrenaica,Cyrenaica,spk_00069,train,test,32.28,0.9158,clean
10619,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,377.103,382.199,5.096,Cyrenaica,Cyrenaica,spk_00069,train,test,14.67,0.9808,noisy
10620,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,415.679,422.108,6.429,Cyrenaica,Cyrenaica,spk_00067,train,test,27.43,0.8989,clean
10621,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,423.543,429.343,5.8,Cyrenaica,Cyrenaica,spk_00067,train,test,27.06,0.9328,clean
10622,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,429.343,436.469,7.126,Cyrenaica,Cyrenaica,spk_00067,train,test,23.45,0.8914,clean
10623,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,437.498,444.603,7.105,Cyrenaica,Cyrenaica,spk_00067,train,test,24.03,0.9536,clean
10624,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,445.784,453.384,7.6,Cyrenaica,Cyrenaica,spk_00067,train,test,21.81,0.9826,clean
10625,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,458.677,466.237,7.56,Cyrenaica,Cyrenaica,spk_00067,train,test,25.56,0.8585,clean
10629,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,509.858,516.895,7.037,Cyrenaica,Cyrenaica,spk_00069,train,test,28.11,0.9258,clean
10630,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,517.52,525.32,7.8,Cyrenaica,Cyrenaica,spk_00069,train,test,25.72,0.9126,clean
10631,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,525.32,530.395,5.075,Cyrenaica,Cyrenaica,spk_00069,train,test,30.75,0.8853,clean
10632,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,531.442,537.342,5.9,Cyrenaica,Cyrenaica,spk_00069,train,test,24.24,0.9942,clean
10633,57d41ed9bb20,خالتي_مشهية,youtube,VTHggNem8gM,,,,537.342,542.142,4.8,Cyrenaica,Cyrenaica,spk_00069,train,test,28.23,0.8983,clean
